Timestamp,7501_TDB
1983-10-26 23:00:00,10.567
1983-10-27 23:00:00,9.567
1983-10-28 23:00:00,7.956
1983-10-29 23:00:00,0.0
1983-10-30 23:00:00,8.764
1983-10-31 23:00:00,6.503
1983-11-01 23:00:00,7.107
1983-11-02 23:00:00,5.008
1983-11-03 23:00:00,6.306
1983-11-04 23:00:00,4.942
1983-11-05 23:00:00,0.0
1983-11-06 23:00:00,4.629
1983-11-07 23:00:00,6.293
1983-11-08 23:00:00,3.28
1983-11-09 23:00:00,4.9
1983-11-10 23:00:00,0.0
1983-11-11 23:00:00,5.123
1983-11-12 23:00:00,0.0
1983-11-13 23:00:00,0.0
1983-11-14 23:00:00,0.0
1983-11-15 23:00:00,3.664
1983-11-16 23:00:00,1.694
1983-11-17 23:00:00,6.506
1983-11-18 23:00:00,5.044
1983-11-19 23:00:00,0.0
1983-11-20 23:00:00,11.015
1983-11-21 23:00:00,12.732
1983-11-22 23:00:00,8.309
1983-11-23 23:00:00,6.777
1983-11-24 23:00:00,6.931
1983-11-25 23:00:00,14.011
1983-11-26 23:00:00,23.438
1983-11-27 23:00:00,46.283
1983-11-28 23:00:00,29.902
1983-11-29 23:00:00,10.739
1983-11-30 23:00:00,10.376
1983-12-01 23:00:00,7.432
1983-12-02 23:00:00,8.615
1983-12-03 23:00:00,3.451
1983-12-04 23:00:00,7.779
1983-12-05 23:00:00,11.98
1983-12-06 23:00:00,3.644
1983-12-07 23:00:00,11.07
1983-12-08 23:00:00,19.759
1983-12-09 23:00:00,25.958
1983-12-10 23:00:00,23.894
1983-12-11 23:00:00,14.999
1983-12-12 23:00:00,10.963
1983-12-13 23:00:00,9.81
1983-12-14 23:00:00,5.951
1983-12-15 23:00:00,18.096
1983-12-16 23:00:00,7.131
1983-12-17 23:00:00,6.105
1983-12-18 23:00:00,18.97
1983-12-19 23:00:00,13.192
1983-12-20 23:00:00,14.111
1983-12-21 23:00:00,10.264
1983-12-22 23:00:00,17.023
1983-12-23 23:00:00,15.27
1983-12-24 23:00:00,11.542
1983-12-25 23:00:00,14.951
1983-12-26 23:00:00,17.975
1983-12-27 23:00:00,13.054
1983-12-28 23:00:00,8.063
1983-12-29 23:00:00,6.877
1983-12-30 23:00:00,5.279
1983-12-31 23:00:00,5.279
1984-01-01 23:00:00,37.779
1984-01-02 23:00:00,14.643
1984-01-03 23:00:00,44.701
1984-01-04 23:00:00,43.948
1984-01-05 23:00:00,19.485
1984-01-06 23:00:00,23.385
1984-01-07 23:00:00,28.504
1984-01-08 23:00:00,33.423
1984-01-09 23:00:00,23.929
1984-01-10 23:00:00,15.799
1984-01-11 23:00:00,16.649
1984-01-12 23:00:00,15.595
1984-01-13 23:00:00,20.036
1984-01-14 23:00:00,60.993
1984-01-15 23:00:00,40.36
1984-01-16 23:00:00,38.503
1984-01-17 23:00:00,32.256
1984-01-18 23:00:00,22.593
1984-01-19 23:00:00,15.192
1984-01-20 23:00:00,17.409
1984-01-21 23:00:00,10.853
1984-01-22 23:00:00,17.702
1984-01-23 23:00:00,13.339
1984-01-24 23:00:00,31.933
1984-01-25 23:00:00,32.344
1984-01-26 23:00:00,19.108
1984-01-27 23:00:00,44.61
1984-01-28 23:00:00,54.705
1984-01-29 23:00:00,41.757
1984-01-30 23:00:00,31.771
1984-01-31 23:00:00,33.903
1984-02-01 23:00:00,25.19
1984-02-02 23:00:00,25.817
1984-02-03 23:00:00,37.963
1984-02-04 23:00:00,28.34
1984-02-05 23:00:00,32.585
1984-02-06 23:00:00,59.626
1984-02-07 23:00:00,68.885
1984-02-08 23:00:00,82.284
1984-02-09 23:00:00,51.51
1984-02-10 23:00:00,32.535
1984-02-11 23:00:00,21.654
1984-02-12 23:00:00,18.677
1984-02-13 23:00:00,14.043
1984-02-14 23:00:00,15.059
1984-02-15 23:00:00,5.12
1984-02-16 23:00:00,16.945
1984-02-17 23:00:00,10.543
1984-02-18 23:00:00,13.605
1984-02-19 23:00:00,9.387
1984-02-20 23:00:00,15.634
1984-02-21 23:00:00,6.857
1984-02-22 23:00:00,12.439
1984-02-23 23:00:00,13.626
1984-02-24 23:00:00,11.413
1984-02-25 23:00:00,7.182
1984-02-26 23:00:00,9.967
1984-02-27 23:00:00,13.413
1984-02-28 23:00:00,11.866
1984-02-29 23:00:00,7.523
1984-03-01 23:00:00,10.12
1984-03-02 23:00:00,28.22
1984-03-03 23:00:00,22.291
1984-03-04 23:00:00,17.95
1984-03-05 23:00:00,6.475
1984-03-06 23:00:00,0.0
1984-03-07 23:00:00,28.583
1984-03-08 23:00:00,20.437
1984-03-09 23:00:00,9.987
1984-03-10 23:00:00,0.0
1984-03-11 23:00:00,29.521
1984-03-12 23:00:00,16.051
1984-03-13 23:00:00,8.575
1984-03-14 23:00:00,11.467
1984-03-15 23:00:00,9.119
1984-03-16 23:00:00,3.814
1984-03-17 23:00:00,6.22
1984-03-18 23:00:00,12.179
1984-03-19 23:00:00,7.985
